user_id,active_user_id,job_post_user_id,search_user_id,chat_user_id,resume_view_user_id,event_date,stat_date,publish_date,product_type,is_equity,job_salary,city_tier_level,org_type_name,company_scale_type,jobtitle1
USR_000291,USR_000291,,,,,2026-02-02,2026-02-02,2026-02-02,急聘推广,权益,15.0,四线城市,SME,2000-5000人,销售
USR_000291,USR_000291,,,USR_000291,,2026-01-29,2026-01-29,2026-01-29,在线沟通,非权益,30.9,四线城市,SME,2000-5000人,销售
USR_000291,,,,,,2026-01-31,2026-01-31,2026-01-31,企业认证,非权益,11.3,四线城市,SME,2000-5000人,销售
USR_000291,USR_000291,,,,,2026-01-26,2026-01-26,2026-01-26,急聘推广,权益,7.6,四线城市,SME,2000-5000人,销售
USR_000291,USR_000291,,,,USR_000291,2026-01-12,2026-01-12,2026-01-12,简历查看,非权益,27.0,四线城市,SME,2000-5000人,销售
USR_000291,,,,USR_000291,,2026-01-29,2026-01-29,2026-01-29,在线沟通,非权益,25.4,四线城市,SME,2000-5000人,销售
USR_000291,USR_000291,,,,,2026-01-04,2026-01-04,2026-01-04,急聘推广,权益,15.1,四线城市,SME,2000-5000人,销售
USR_000291,USR_000291,,,,,2026-01-08,2026-01-08,2026-01-08,急聘推广,权益,36.9,四线城市,SME,2000-5000人,销售
USR_000291,USR_000291,,,,,2026-01-18,2026-01-18,2026-01-18,急聘推广,权益,6.2,四线城市,SME,2000-5000人,销售
USR_000291,USR_000291,,,,,2026-01-03,2026-01-03,2026-01-03,企业认证,非权益,14.0,四线城市,SME,2000-5000人,销售
USR_000291,USR_000291,,,USR_000291,,2026-01-26,2026-01-26,2026-01-26,在线沟通,非权益,33.3,四线城市,SME,2000-5000人,销售
USR_000291,USR_000291,,,USR_000291,,2026-02-25,2026-02-25,2026-02-25,在线沟通,非权益,12.4,四线城市,SME,2000-5000人,销售
USR_000291,USR_000291,,,,,2026-02-25,2026-02-25,2026-02-25,急聘推广,权益,92.3,四线城市,SME,2000-5000人,销售
USR_000291,USR_000291,,,,USR_000291,2026-01-25,2026-01-25,2026-01-25,简历查看,非权益,31.1,四线城市,SME,2000-5000人,销售
USR_000292,USR_000292,,,,,2026-01-05,2026-01-05,2026-01-05,企业认证,非权益,13.5,二线城市,SME,5000-10000人,市场
USR_000292,USR_000292,,,,,2026-01-30,2026-01-30,2026-01-30,置顶刷新,权益,61.5,二线城市,SME,5000-10000人,市场
USR_000292,USR_000292,,,,,2026-02-20,2026-02-20,2026-02-20,权益礼包,权益,13.4,二线城市,SME,5000-10000人,市场
USR_000292,USR_000292,,,,,2026-02-26,2026-02-26,2026-02-26,权益礼包,权益,13.0,二线城市,SME,5000-10000人,市场
USR_000292,,,,USR_000292,,2026-01-14,2026-01-14,2026-01-14,在线沟通,非权益,6.3,二线城市,SME,5000-10000人,市场
USR_000292,USR_000292,,,,,2026-02-24,2026-02-24,2026-02-24,权益礼包,权益,44.8,二线城市,SME,5000-10000人,市场
USR_000292,USR_000292,,,,,2026-02-16,2026-02-16,2026-02-16,权益礼包,权益,45.8,二线城市,SME,5000-10000人,市场
USR_000292,,,,,USR_000292,2026-01-31,2026-01-31,2026-01-31,简历查看,非权益,36.7,二线城市,SME,5000-10000人,市场
USR_000292,USR_000292,,,,,2026-01-30,2026-01-30,2026-01-30,置顶刷新,权益,9.8,二线城市,SME,5000-10000人,市场
USR_000292,,USR_000292,,,,2026-01-04,2026-01-04,2026-01-04,职位发布,非权益,12.3,二线城市,SME,5000-10000人,市场
USR_000292,USR_000292,,,USR_000292,,2026-01-16,2026-01-16,2026-01-16,在线沟通,非权益,14.1,二线城市,SME,5000-10000人,市场
USR_000292,USR_000292,,,,,2026-02-22,2026-02-22,2026-02-22,权益礼包,权益,39.1,二线城市,SME,5000-10000人,市场
USR_000293,USR_000293,,,,,2026-02-23,2026-02-23,2026-02-23,急聘推广,权益,11.3,三线城市,SME,100-499人,客服
USR_000293,,,USR_000293,,,2026-02-06,2026-02-06,2026-02-06,简历搜索,非权益,11.6,三线城市,SME,100-499人,客服
USR_000293,USR_000293,,,,,2026-01-24,2026-01-24,2026-01-24,权益礼包,权益,28.8,三线城市,SME,100-499人,客服
USR_000293,USR_000293,,,,USR_000293,2026-01-09,2026-01-09,2026-01-09,简历查看,非权益,7.2,三线城市,SME,100-499人,客服
USR_000293,USR_000293,,,,USR_000293,2026-01-15,2026-01-15,2026-01-15,简历查看,非权益,23.1,三线城市,SME,100-499人,客服
USR_000293,,,,,,2026-02-10,2026-02-10,2026-02-10,权益礼包,权益,11.3,三线城市,SME,100-499人,客服
USR_000293,USR_000293,,,USR_000293,,2026-02-03,2026-02-03,2026-02-03,在线沟通,非权益,14.5,三线城市,SME,100-499人,客服
USR_000293,,USR_000293,,,,2026-01-03,2026-01-03,2026-01-03,职位发布,非权益,24.8,三线城市,SME,100-499人,客服
USR_000293,USR_000293,,,,,2026-02-27,2026-02-27,2026-02-27,急聘推广,权益,46.6,三线城市,SME,100-499人,客服
USR_000293,USR_000293,,,,,2026-01-14,2026-01-14,2026-01-14,急聘推广,权益,19.3,三线城市,SME,100-499人,客服
USR_000293,USR_000293,,,,,2026-01-08,2026-01-08,2026-01-08,企业认证,非权益,21.2,三线城市,SME,100-499人,客服
USR_000293,USR_000293,USR_000293,,,,2026-01-11,2026-01-11,2026-01-11,职位发布,非权益,19.0,三线城市,SME,100-499人,客服
USR_000293,USR_000293,,,USR_000293,,2026-01-26,2026-01-26,2026-01-26,在线沟通,非权益,34.1,三线城市,SME,100-499人,客服
USR_000293,,USR_000293,,,,2026-01-28,2026-01-28,2026-01-28,职位发布,非权益,47.7,三线城市,SME,100-499人,客服
USR_000293,USR_000293,,,USR_000293,,2026-02-01,2026-02-01,2026-02-01,在线沟通,非权益,25.8,三线城市,SME,100-499人,客服
USR_000293,USR_000293,,,USR_000293,,2026-01-24,2026-01-24,2026-01-24,在线沟通,非权益,9.8,三线城市,SME,100-499人,客服
USR_000293,USR_000293,,,USR_000293,,2026-02-11,2026-02-11,2026-02-11,在线沟通,非权益,6.7,三线城市,SME,100-499人,客服
USR_000293,USR_000293,,USR_000293,,,2026-02-27,2026-02-27,2026-02-27,简历搜索,非权益,10.8,三线城市,SME,100-499人,客服
USR_000293,,,,,,2026-02-17,2026-02-17,2026-02-17,急聘推广,权益,34.1,三线城市,SME,100-499人,客服
USR_000293,USR_000293,USR_000293,,,,2026-02-25,2026-02-25,2026-02-25,职位发布,非权益,20.4,三线城市,SME,100-499人,客服
USR_000294,USR_000294,,,USR_000294,,2026-01-17,2026-01-17,2026-01-17,在线沟通,非权益,54.4,三线城市,KA,1-49人,产品
USR_000294,USR_000294,,,,,2026-02-21,2026-02-21,2026-02-21,急聘推广,权益,8.4,三线城市,KA,1-49人,产品
USR_000294,,,,,,2026-01-08,2026-01-08,2026-01-08,急聘推广,权益,27.0,三线城市,KA,1-49人,产品
USR_000294,USR_000294,USR_000294,,,,2026-01-29,2026-01-29,2026-01-29,职位发布,非权益,36.5,三线城市,KA,1-49人,产品
USR_000295,,USR_000295,,,,2026-01-20,2026-01-20,2026-01-20,职位发布,非权益,14.8,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,,,,USR_000295,2026-02-23,2026-02-23,2026-02-23,简历查看,非权益,16.7,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,,,,,2026-01-09,2026-01-09,2026-01-09,权益礼包,权益,11.1,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,,USR_000295,,,2026-02-12,2026-02-12,2026-02-12,简历搜索,非权益,10.9,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,,,USR_000295,,2026-02-13,2026-02-13,2026-02-13,在线沟通,非权益,8.4,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,USR_000295,,,,2026-01-29,2026-01-29,2026-01-29,职位发布,非权益,27.6,一线城市,SME,2000-5000人,研发
USR_000295,,USR_000295,,,,2026-02-11,2026-02-11,2026-02-11,职位发布,非权益,10.7,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,,,,,2026-01-14,2026-01-14,2026-01-14,企业认证,非权益,14.5,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,,,,,2026-02-19,2026-02-19,2026-02-19,企业认证,非权益,26.3,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,,,,,2026-01-26,2026-01-26,2026-01-26,企业认证,非权益,8.6,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,,,,,2026-02-22,2026-02-22,2026-02-22,企业认证,非权益,11.2,一线城市,SME,2000-5000人,研发
USR_000295,,,,USR_000295,,2026-01-12,2026-01-12,2026-01-12,在线沟通,非权益,5.1,一线城市,SME,2000-5000人,研发
USR_000295,,,USR_000295,,,2026-02-16,2026-02-16,2026-02-16,简历搜索,非权益,10.6,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,,,,,2026-02-08,2026-02-08,2026-02-08,急聘推广,权益,24.2,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,,,,,2026-01-22,2026-01-22,2026-01-22,权益礼包,权益,37.5,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,USR_000295,,,,2026-01-29,2026-01-29,2026-01-29,职位发布,非权益,7.0,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,,,,,2026-02-03,2026-02-03,2026-02-03,权益礼包,权益,20.7,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,,,,,2026-01-04,2026-01-04,2026-01-04,权益礼包,权益,30.2,一线城市,SME,2000-5000人,研发
USR_000295,,,,,,2026-02-25,2026-02-25,2026-02-25,急聘推广,权益,29.6,一线城市,SME,2000-5000人,研发
USR_000295,,,USR_000295,,,2026-02-15,2026-02-15,2026-02-15,简历搜索,非权益,29.8,一线城市,SME,2000-5000人,研发
USR_000295,USR_000295,,,,,2026-01-15,2026-01-15,2026-01-15,置顶刷新,权益,18.3,一线城市,SME,2000-5000人,研发
USR_000296,USR_000296,,,,,2026-01-15,2026-01-15,2026-01-15,急聘推广,权益,21.1,五线城市,SME,2000-5000人,运营
USR_000296,USR_000296,,,,USR_000296,2026-02-11,2026-02-11,2026-02-11,简历查看,非权益,35.3,五线城市,SME,2000-5000人,运营
USR_000296,USR_000296,,USR_000296,,,2026-02-05,2026-02-05,2026-02-05,简历搜索,非权益,7.9,五线城市,SME,2000-5000人,运营
USR_000296,,,,,USR_000296,2026-01-08,2026-01-08,2026-01-08,简历查看,非权益,7.7,五线城市,SME,2000-5000人,运营
USR_000297,,,,,,2026-01-18,2026-01-18,2026-01-18,急聘推广,权益,29.4,二线城市,SME,1-49人,研发
USR_000297,USR_000297,,,USR_000297,,2026-02-09,2026-02-09,2026-02-09,在线沟通,非权益,21.9,二线城市,SME,1-49人,研发
USR_000297,USR_000297,,,,,2026-01-06,2026-01-06,2026-01-06,企业认证,非权益,23.4,二线城市,SME,1-49人,研发
USR_000297,USR_000297,,,,,2026-01-31,2026-01-31,2026-01-31,置顶刷新,权益,49.6,二线城市,SME,1-49人,研发
USR_000297,USR_000297,,,USR_000297,,2026-02-20,2026-02-20,2026-02-20,在线沟通,非权益,18.4,二线城市,SME,1-49人,研发
USR_000297,,,,,,2026-01-26,2026-01-26,2026-01-26,企业认证,非权益,22.1,二线城市,SME,1-49人,研发
USR_000297,USR_000297,,,,,2026-01-04,2026-01-04,2026-01-04,权益礼包,权益,5.6,二线城市,SME,1-49人,研发
USR_000297,,,,,,2026-01-03,2026-01-03,2026-01-03,置顶刷新,权益,7.3,二线城市,SME,1-49人,研发
USR_000297,USR_000297,USR_000297,,,,2026-03-01,2026-03-01,2026-03-01,职位发布,非权益,9.4,二线城市,SME,1-49人,研发
USR_000297,USR_000297,,,,,2026-02-04,2026-02-04,2026-02-04,企业认证,非权益,25.8,二线城市,SME,1-49人,研发
USR_000297,,USR_000297,,,,2026-01-19,2026-01-19,2026-01-19,职位发布,非权益,20.2,二线城市,SME,1-49人,研发
USR_000297,,,,,,2026-02-25,2026-02-25,2026-02-25,置顶刷新,权益,6.6,二线城市,SME,1-49人,研发
USR_000297,USR_000297,,,USR_000297,,2026-01-24,2026-01-24,2026-01-24,在线沟通,非权益,19.9,二线城市,SME,1-49人,研发
USR_000297,USR_000297,USR_000297,,,,2026-02-27,2026-02-27,2026-02-27,职位发布,非权益,19.2,二线城市,SME,1-49人,研发
USR_000297,USR_000297,,,,,2026-01-08,2026-01-08,2026-01-08,急聘推广,权益,12.0,二线城市,SME,1-49人,研发
USR_000297,USR_000297,,,,USR_000297,2026-01-01,2026-01-01,2026-01-01,简历查看,非权益,35.1,二线城市,SME,1-49人,研发
USR_000298,USR_000298,,,,USR_000298,2026-01-17,2026-01-17,2026-01-17,简历查看,非权益,24.9,三线城市,SME,1000-2000人,客服
USR_000299,USR_000299,,,USR_000299,,2026-02-06,2026-02-06,2026-02-06,在线沟通,非权益,22.1,新一线城市,SME,1000-2000人,市场
USR_000299,USR_000299,,,,USR_000299,2026-02-21,2026-02-21,2026-02-21,简历查看,非权益,22.8,新一线城市,SME,1000-2000人,市场
USR_000299,USR_000299,USR_000299,,,,2026-01-07,2026-01-07,2026-01-07,职位发布,非权益,13.0,新一线城市,SME,1000-2000人,市场
USR_000299,USR_000299,,,,,2026-01-17,2026-01-17,2026-01-17,置顶刷新,权益,8.5,新一线城市,SME,1000-2000人,市场
USR_000299,USR_000299,,,,,2026-02-23,2026-02-23,2026-02-23,急聘推广,权益,14.8,新一线城市,SME,1000-2000人,市场
USR_000299,,,,,,2026-02-11,2026-02-11,2026-02-11,急聘推广,权益,30.9,新一线城市,SME,1000-2000人,市场
USR_000299,USR_000299,,,,,2026-02-25,2026-02-25,2026-02-25,权益礼包,权益,46.0,新一线城市,SME,1000-2000人,市场
USR_000299,USR_000299,,,,USR_000299,2026-01-23,2026-01-23,2026-01-23,简历查看,非权益,19.1,新一线城市,SME,1000-2000人,市场
USR_000300,USR_000300,,,USR_000300,,2026-02-19,2026-02-19,2026-02-19,在线沟通,非权益,11.2,一线城市,KA,2000-5000人,运营
USR_000300,,USR_000300,,,,2026-01-06,2026-01-06,2026-01-06,职位发布,非权益,61.0,一线城市,KA,2000-5000人,运营
USR_000300,,USR_000300,,,,2026-01-13,2026-01-13,2026-01-13,职位发布,非权益,36.3,一线城市,KA,2000-5000人,运营
USR_000300,USR_000300,,,USR_000300,,2026-01-27,2026-01-27,2026-01-27,在线沟通,非权益,15.3,一线城市,KA,2000-5000人,运营
USR_000300,USR_000300,USR_000300,,,,2026-02-02,2026-02-02,2026-02-02,职位发布,非权益,26.4,一线城市,KA,2000-5000人,运营
USR_000300,,,,,,2026-02-27,2026-02-27,2026-02-27,权益礼包,权益,36.4,一线城市,KA,2000-5000人,运营
USR_000300,USR_000300,,,,,2026-01-29,2026-01-29,2026-01-29,企业认证,非权益,16.8,一线城市,KA,2000-5000人,运营
USR_000300,USR_000300,,,,,2026-02-22,2026-02-22,2026-02-22,急聘推广,权益,21.2,一线城市,KA,2000-5000人,运营
USR_000300,USR_000300,,,,,2026-02-05,2026-02-05,2026-02-05,置顶刷新,权益,5.0,一线城市,KA,2000-5000人,运营
USR_000300,,,,,USR_000300,2026-02-24,2026-02-24,2026-02-24,简历查看,非权益,63.6,一线城市,KA,2000-5000人,运营
USR_000300,USR_000300,USR_000300,,,,2026-01-06,2026-01-06,2026-01-06,职位发布,非权益,7.9,一线城市,KA,2000-5000人,运营
USR_000300,USR_000300,,,,,2026-02-17,2026-02-17,2026-02-17,置顶刷新,权益,22.0,一线城市,KA,2000-5000人,运营
USR_000300,USR_000300,USR_000300,,,,2026-01-15,2026-01-15,2026-01-15,职位发布,非权益,31.0,一线城市,KA,2000-5000人,运营
USR_000300,USR_000300,,USR_000300,,,2026-02-21,2026-02-21,2026-02-21,简历搜索,非权益,7.1,一线城市,KA,2000-5000人,运营
USR_000300,USR_000300,,,,,2026-02-13,2026-02-13,2026-02-13,置顶刷新,权益,13.4,一线城市,KA,2000-5000人,运营
USR_000301,USR_000301,,USR_000301,,,2026-01-27,2026-01-27,2026-01-27,简历搜索,非权益,10.7,三线城市,SME,100-499人,行政
USR_000301,USR_000301,,USR_000301,,,2026-02-18,2026-02-18,2026-02-18,简历搜索,非权益,15.9,三线城市,SME,100-499人,行政
USR_000301,USR_000301,,,,,2026-02-20,2026-02-20,2026-02-20,置顶刷新,权益,10.9,三线城市,SME,100-499人,行政
USR_000301,,USR_000301,,,,2026-01-07,2026-01-07,2026-01-07,职位发布,非权益,6.6,三线城市,SME,100-499人,行政
USR_000301,USR_000301,,,,,2026-01-30,2026-01-30,2026-01-30,企业认证,非权益,14.5,三线城市,SME,100-499人,行政
USR_000301,USR_000301,,,,USR_000301,2026-02-18,2026-02-18,2026-02-18,简历查看,非权益,12.3,三线城市,SME,100-499人,行政
USR_000301,,,,,,2026-02-07,2026-02-07,2026-02-07,置顶刷新,权益,22.6,三线城市,SME,100-499人,行政
USR_000301,USR_000301,,,USR_000301,,2026-01-17,2026-01-17,2026-01-17,在线沟通,非权益,12.3,三线城市,SME,100-499人,行政
USR_000301,,,,,,2026-02-22,2026-02-22,2026-02-22,企业认证,非权益,7.7,三线城市,SME,100-499人,行政
USR_000301,USR_000301,,,,,2026-02-21,2026-02-21,2026-02-21,企业认证,非权益,28.6,三线城市,SME,100-499人,行政
USR_000301,,,,,,2026-01-03,2026-01-03,2026-01-03,权益礼包,权益,15.0,三线城市,SME,100-499人,行政
USR_000301,USR_000301,,,USR_000301,,2026-01-09,2026-01-09,2026-01-09,在线沟通,非权益,8.4,三线城市,SME,100-499人,行政
USR_000302,USR_000302,,,,USR_000302,2026-01-17,2026-01-17,2026-01-17,简历查看,非权益,9.1,二线城市,SME,1-49人,市场
USR_000302,,,,,USR_000302,2026-01-08,2026-01-08,2026-01-08,简历查看,非权益,19.5,二线城市,SME,1-49人,市场
USR_000302,USR_000302,,,,USR_000302,2026-01-09,2026-01-09,2026-01-09,简历查看,非权益,6.6,二线城市,SME,1-49人,市场
USR_000302,USR_000302,,USR_000302,,,2026-01-09,2026-01-09,2026-01-09,简历搜索,非权益,60.3,二线城市,SME,1-49人,市场
USR_000302,USR_000302,,,USR_000302,,2026-01-17,2026-01-17,2026-01-17,在线沟通,非权益,18.1,二线城市,SME,1-49人,市场
USR_000302,,,,,,2026-01-28,2026-01-28,2026-01-28,置顶刷新,权益,13.5,二线城市,SME,1-49人,市场
USR_000302,USR_000302,,USR_000302,,,2026-02-21,2026-02-21,2026-02-21,简历搜索,非权益,42.3,二线城市,SME,1-49人,市场
USR_000302,USR_000302,,,,,2026-02-21,2026-02-21,2026-02-21,置顶刷新,权益,44.1,二线城市,SME,1-49人,市场
USR_000302,USR_000302,,,,,2026-01-14,2026-01-14,2026-01-14,置顶刷新,权益,38.9,二线城市,SME,1-49人,市场
USR_000302,USR_000302,,,,USR_000302,2026-02-08,2026-02-08,2026-02-08,简历查看,非权益,20.4,二线城市,SME,1-49人,市场
USR_000302,,USR_000302,,,,2026-01-26,2026-01-26,2026-01-26,职位发布,非权益,44.7,二线城市,SME,1-49人,市场
USR_000302,,USR_000302,,,,2026-02-17,2026-02-17,2026-02-17,职位发布,非权益,105.1,二线城市,SME,1-49人,市场
USR_000303,USR_000303,,,,USR_000303,2026-01-31,2026-01-31,2026-01-31,简历查看,非权益,6.0,一线城市,SME,100-499人,运营
USR_000303,,,,,,2026-01-29,2026-01-29,2026-01-29,置顶刷新,权益,9.3,一线城市,SME,100-499人,运营
USR_000303,,,,,,2026-02-22,2026-02-22,2026-02-22,急聘推广,权益,15.1,一线城市,SME,100-499人,运营
USR_000303,USR_000303,,,,USR_000303,2026-02-15,2026-02-15,2026-02-15,简历查看,非权益,18.2,一线城市,SME,100-499人,运营
USR_000303,,,,USR_000303,,2026-02-21,2026-02-21,2026-02-21,在线沟通,非权益,15.8,一线城市,SME,100-499人,运营
USR_000303,USR_000303,,,,,2026-02-24,2026-02-24,2026-02-24,企业认证,非权益,12.4,一线城市,SME,100-499人,运营
USR_000303,,,,,,2026-01-28,2026-01-28,2026-01-28,企业认证,非权益,19.7,一线城市,SME,100-499人,运营
USR_000303,USR_000303,,,,,2026-02-13,2026-02-13,2026-02-13,急聘推广,权益,11.0,一线城市,SME,100-499人,运营
USR_000303,USR_000303,,,,USR_000303,2026-02-26,2026-02-26,2026-02-26,简历查看,非权益,5.3,一线城市,SME,100-499人,运营
USR_000303,USR_000303,,,,,2026-02-13,2026-02-13,2026-02-13,急聘推广,权益,11.7,一线城市,SME,100-499人,运营
USR_000304,USR_000304,,,USR_000304,,2026-01-13,2026-01-13,2026-01-13,在线沟通,非权益,39.1,新一线城市,KA,1000-2000人,产品
USR_000304,USR_000304,,,,,2026-02-13,2026-02-13,2026-02-13,权益礼包,权益,14.8,新一线城市,KA,1000-2000人,产品
USR_000304,,,USR_000304,,,2026-01-15,2026-01-15,2026-01-15,简历搜索,非权益,45.3,新一线城市,KA,1000-2000人,产品
USR_000304,,,,,USR_000304,2026-02-07,2026-02-07,2026-02-07,简历查看,非权益,5.1,新一线城市,KA,1000-2000人,产品
USR_000304,,,,,,2026-01-16,2026-01-16,2026-01-16,企业认证,非权益,9.0,新一线城市,KA,1000-2000人,产品
USR_000304,USR_000304,,,,,2026-01-02,2026-01-02,2026-01-02,急聘推广,权益,15.0,新一线城市,KA,1000-2000人,产品
USR_000304,USR_000304,,,USR_000304,,2026-02-15,2026-02-15,2026-02-15,在线沟通,非权益,9.9,新一线城市,KA,1000-2000人,产品
USR_000304,,USR_000304,,,,2026-02-10,2026-02-10,2026-02-10,职位发布,非权益,35.4,新一线城市,KA,1000-2000人,产品
USR_000304,,,,,USR_000304,2026-01-21,2026-01-21,2026-01-21,简历查看,非权益,27.2,新一线城市,KA,1000-2000人,产品
USR_000304,USR_000304,USR_000304,,,,2026-01-21,2026-01-21,2026-01-21,职位发布,非权益,8.3,新一线城市,KA,1000-2000人,产品
USR_000304,USR_000304,,,,,2026-01-31,2026-01-31,2026-01-31,急聘推广,权益,17.9,新一线城市,KA,1000-2000人,产品
USR_000304,,,,,,2026-02-28,2026-02-28,2026-02-28,急聘推广,权益,12.6,新一线城市,KA,1000-2000人,产品
USR_000304,,,,,,2026-01-23,2026-01-23,2026-01-23,急聘推广,权益,5.1,新一线城市,KA,1000-2000人,产品
USR_000304,USR_000304,,,,,2026-02-21,2026-02-21,2026-02-21,置顶刷新,权益,48.1,新一线城市,KA,1000-2000人,产品
USR_000304,USR_000304,,,USR_000304,,2026-02-23,2026-02-23,2026-02-23,在线沟通,非权益,7.1,新一线城市,KA,1000-2000人,产品
USR_000304,,,,,USR_000304,2026-01-01,2026-01-01,2026-01-01,简历查看,非权益,26.3,新一线城市,KA,1000-2000人,产品
USR_000304,USR_000304,,,,USR_000304,2026-02-05,2026-02-05,2026-02-05,简历查看,非权益,5.8,新一线城市,KA,1000-2000人,产品
USR_000304,USR_000304,,,,,2026-01-16,2026-01-16,2026-01-16,置顶刷新,权益,58.1,新一线城市,KA,1000-2000人,产品
USR_000304,USR_000304,,USR_000304,,,2026-02-25,2026-02-25,2026-02-25,简历搜索,非权益,26.0,新一线城市,KA,1000-2000人,产品
USR_000304,,,,,,2026-01-03,2026-01-03,2026-01-03,企业认证,非权益,8.2,新一线城市,KA,1000-2000人,产品
USR_000304,USR_000304,,,,,2026-01-09,2026-01-09,2026-01-09,企业认证,非权益,23.3,新一线城市,KA,1000-2000人,产品
USR_000305,,USR_000305,,,,2026-02-15,2026-02-15,2026-02-15,职位发布,非权益,19.0,五线城市,KA,1000-2000人,销售
USR_000305,,,,,,2026-01-20,2026-01-20,2026-01-20,置顶刷新,权益,20.7,五线城市,KA,1000-2000人,销售
USR_000305,,,USR_000305,,,2026-01-18,2026-01-18,2026-01-18,简历搜索,非权益,25.3,五线城市,KA,1000-2000人,销售
USR_000305,USR_000305,,USR_000305,,,2026-01-11,2026-01-11,2026-01-11,简历搜索,非权益,5.7,五线城市,KA,1000-2000人,销售
USR_000306,USR_000306,,,,,2026-02-07,2026-02-07,2026-02-07,企业认证,非权益,12.0,一线城市,SME,1000-2000人,销售
USR_000306,,,,,,2026-01-17,2026-01-17,2026-01-17,置顶刷新,权益,13.2,一线城市,SME,1000-2000人,销售
USR_000307,,USR_000307,,,,2026-01-30,2026-01-30,2026-01-30,职位发布,非权益,15.0,一线城市,SME,100-499人,市场
USR_000307,USR_000307,,,,,2026-01-01,2026-01-01,2026-01-01,置顶刷新,权益,19.8,一线城市,SME,100-499人,市场
USR_000307,USR_000307,,USR_000307,,,2026-02-15,2026-02-15,2026-02-15,简历搜索,非权益,51.2,一线城市,SME,100-499人,市场
USR_000307,USR_000307,,,,,2026-02-28,2026-02-28,2026-02-28,企业认证,非权益,7.7,一线城市,SME,100-499人,市场
USR_000307,,,,USR_000307,,2026-02-13,2026-02-13,2026-02-13,在线沟通,非权益,13.7,一线城市,SME,100-499人,市场
USR_000307,USR_000307,,,USR_000307,,2026-02-05,2026-02-05,2026-02-05,在线沟通,非权益,14.7,一线城市,SME,100-499人,市场
USR_000307,USR_000307,,USR_000307,,,2026-01-13,2026-01-13,2026-01-13,简历搜索,非权益,70.6,一线城市,SME,100-499人,市场
USR_000307,USR_000307,,USR_000307,,,2026-01-21,2026-01-21,2026-01-21,简历搜索,非权益,21.9,一线城市,SME,100-499人,市场
USR_000307,,,,USR_000307,,2026-01-31,2026-01-31,2026-01-31,在线沟通,非权益,25.2,一线城市,SME,100-499人,市场
USR_000307,,USR_000307,,,,2026-02-25,2026-02-25,2026-02-25,职位发布,非权益,8.6,一线城市,SME,100-499人,市场
USR_000307,,,,,USR_000307,2026-02-19,2026-02-19,2026-02-19,简历查看,非权益,22.7,一线城市,SME,100-499人,市场
USR_000307,USR_000307,,USR_000307,,,2026-01-02,2026-01-02,2026-01-02,简历搜索,非权益,37.9,一线城市,SME,100-499人,市场
USR_000307,USR_000307,,,,USR_000307,2026-01-07,2026-01-07,2026-01-07,简历查看,非权益,8.3,一线城市,SME,100-499人,市场
USR_000307,USR_000307,,,,USR_000307,2026-01-15,2026-01-15,2026-01-15,简历查看,非权益,36.2,一线城市,SME,100-499人,市场
USR_000307,USR_000307,,,,,2026-01-03,2026-01-03,2026-01-03,急聘推广,权益,30.5,一线城市,SME,100-499人,市场
USR_000307,USR_000307,,,,,2026-02-18,2026-02-18,2026-02-18,急聘推广,权益,10.3,一线城市,SME,100-499人,市场
USR_000307,,,,,USR_000307,2026-01-13,2026-01-13,2026-01-13,简历查看,非权益,34.9,一线城市,SME,100-499人,市场
USR_000307,,,,,,2026-02-25,2026-02-25,2026-02-25,权益礼包,权益,9.3,一线城市,SME,100-499人,市场
USR_000308,USR_000308,,USR_000308,,,2026-01-20,2026-01-20,2026-01-20,简历搜索,非权益,31.8,四线城市,SME,500-999人,研发
USR_000308,,,,,,2026-02-11,2026-02-11,2026-02-11,企业认证,非权益,5.3,四线城市,SME,500-999人,研发
USR_000308,,,,USR_000308,,2026-01-07,2026-01-07,2026-01-07,在线沟通,非权益,5.6,四线城市,SME,500-999人,研发
USR_000308,USR_000308,,,,,2026-01-29,2026-01-29,2026-01-29,急聘推广,权益,6.7,四线城市,SME,500-999人,研发
USR_000308,,USR_000308,,,,2026-02-17,2026-02-17,2026-02-17,职位发布,非权益,20.1,四线城市,SME,500-999人,研发
USR_000308,USR_000308,,,,,2026-02-05,2026-02-05,2026-02-05,急聘推广,权益,25.8,四线城市,SME,500-999人,研发
USR_000308,USR_000308,,,,,2026-01-07,2026-01-07,2026-01-07,置顶刷新,权益,6.2,四线城市,SME,500-999人,研发
USR_000308,USR_000308,USR_000308,,,,2026-02-16,2026-02-16,2026-02-16,职位发布,非权益,5.4,四线城市,SME,500-999人,研发
